candidate_id,poet,title,dynasty,claim_type,value_json,evidence_excerpt,source_key,source_name,source_url,citation,source_locator,source_grade,access_level,license_note,match_score,confidence,extraction_method,model_id,prompt_version,status,reviewer,review_note,reviewed_at
5d3f1f128f6c54e8a6636c6ae787503a9970d0458f12aa7f7487622d8d71f064,苏轼,饮湖上初晴后雨,宋,composition_date,"{""precision"":""year"",""year_end"":1073,""year_start"":1073}",API年谱条目标注1073年任杭州通判时饮湖上遇初晴后雨作诗二首；当前语料收录代表篇。,legacy:08ac86e733cd20d3bfb5,古籍文献知识图谱开放API（据《苏轼全集校注》）,https://open.cnkgraph.com/api/Writing/134580,古籍文献知识图谱开放API（据《苏轼全集校注》）,https://open.cnkgraph.com/api/Writing/134580,B,public_web,历史审核记录迁移；仅保留短引与题录,0.95,0.807,legacy_review_migration_v1,,,approved,legacy_import,Migrated from verified_poem_contexts.csv,2026-07-14T02:12:34+00:00
d9ab9d30e378cb28bfa111b0be4b27901a93cd96ea6af9cbd71a26c9aa4421a2,苏轼,饮湖上初晴后雨,宋,composition_place,"{""historical_place"":""钱塘西湖"",""lat"":30.251772,""lon"":120.139058,""modern_place"":""杭州市"",""province"":""浙江省""}",API年谱条目标注1073年任杭州通判时饮湖上遇初晴后雨作诗二首；当前语料收录代表篇。,legacy:08ac86e733cd20d3bfb5,古籍文献知识图谱开放API（据《苏轼全集校注》）,https://open.cnkgraph.com/api/Writing/134580,古籍文献知识图谱开放API（据《苏轼全集校注》）,https://open.cnkgraph.com/api/Writing/134580,B,public_web,历史审核记录迁移；仅保留短引与题录,0.95,0.807,legacy_review_migration_v1,,,approved,legacy_import,Migrated from verified_poem_contexts.csv,2026-07-14T02:12:34+00:00
16f2c4ad793ee8de4254659dbddf80e0cbf3d4cf0b64b828d1f5dfe248b8791c,苏轼,水调歌头·明月几时有,宋,composition_date,"{""precision"":""year"",""year_end"":1076,""year_start"":1076}",API年谱条目标注1076年八月十五日在诸城超然台饮酒并作词怀子由。,legacy:7f3faefb329ae57fdf2f,古籍文献知识图谱开放API（据孔凡礼《三苏年谱》）,https://open.cnkgraph.com/api/Writing/352030,古籍文献知识图谱开放API（据孔凡礼《三苏年谱》）,https://open.cnkgraph.com/api/Writing/352030,B,public_web,历史审核记录迁移；仅保留短引与题录,0.95,0.807,legacy_review_migration_v1,,,approved,legacy_import,Migrated from verified_poem_contexts.csv,2026-07-14T02:12:34+00:00
d23c3e59823a12d5372adcfd66f99ea7ce12b70948ba12f5916abe29fa10c4b4,苏轼,水调歌头·明月几时有,宋,composition_place,"{""historical_place"":""密州超然台"",""lat"":36.004748,""lon"":119.416435,""modern_place"":""潍坊市诸城市"",""province"":""山东省""}",API年谱条目标注1076年八月十五日在诸城超然台饮酒并作词怀子由。,legacy:7f3faefb329ae57fdf2f,古籍文献知识图谱开放API（据孔凡礼《三苏年谱》）,https://open.cnkgraph.com/api/Writing/352030,古籍文献知识图谱开放API（据孔凡礼《三苏年谱》）,https://open.cnkgraph.com/api/Writing/352030,B,public_web,历史审核记录迁移；仅保留短引与题录,0.95,0.807,legacy_review_migration_v1,,,approved,legacy_import,Migrated from verified_poem_contexts.csv,2026-07-14T02:12:34+00:00
957a22d4f5fe552ba210618410c8112284149906cb9e0577b354a2347442a65d,苏轼,望江南·超然台作,宋,composition_date,"{""precision"":""year"",""year_end"":1076,""year_start"":1076}",API年谱条目标注1076年寒食后登诸城超然台作词。,legacy:f6f9acf47550f2fee5d8,古籍文献知识图谱开放API（据孔凡礼《三苏年谱》）,https://open.cnkgraph.com/api/Writing/352026,古籍文献知识图谱开放API（据孔凡礼《三苏年谱》）,https://open.cnkgraph.com/api/Writing/352026,B,public_web,历史审核记录迁移；仅保留短引与题录,0.95,0.807,legacy_review_migration_v1,,,approved,legacy_import,Migrated from verified_poem_contexts.csv,2026-07-14T02:12:34+00:00
cfdfb57c5a9f6759a83b81eaa743bd1516780588b39573b259a53eae82d2157d,苏轼,望江南·超然台作,宋,composition_place,"{""historical_place"":""密州超然台"",""lat"":36.004748,""lon"":119.416435,""modern_place"":""潍坊市诸城市"",""province"":""山东省""}",API年谱条目标注1076年寒食后登诸城超然台作词。,legacy:f6f9acf47550f2fee5d8,古籍文献知识图谱开放API（据孔凡礼《三苏年谱》）,https://open.cnkgraph.com/api/Writing/352026,古籍文献知识图谱开放API（据孔凡礼《三苏年谱》）,https://open.cnkgraph.com/api/Writing/352026,B,public_web,历史审核记录迁移；仅保留短引与题录,0.95,0.807,legacy_review_migration_v1,,,approved,legacy_import,Migrated from verified_poem_contexts.csv,2026-07-14T02:12:34+00:00
05d70d40a1e914db86e7c07af253f99c60fdcd5f38da4d7304b1f9817753c83b,苏轼,卜算子·黄州定慧院寓居作,宋,composition_date,"{""precision"":""year"",""year_end"":1080,""year_start"":1080}",API年谱条目标注1080年任黄州团练副使期间在黄冈作此词。,legacy:eabba233faf8baf25dbf,古籍文献知识图谱开放API（据孔凡礼《三苏年谱》）,https://open.cnkgraph.com/api/Writing/352114,古籍文献知识图谱开放API（据孔凡礼《三苏年谱》）,https://open.cnkgraph.com/api/Writing/352114,B,public_web,历史审核记录迁移；仅保留短引与题录,0.95,0.807,legacy_review_migration_v1,,,approved,legacy_import,Migrated from verified_poem_contexts.csv,2026-07-14T02:12:34+00:00
0166e09e6b88885a0bf684db5e6345c1d61919a5be2fae74d9ca41dd1a7e290b,苏轼,卜算子·黄州定慧院寓居作,宋,composition_place,"{""historical_place"":""黄州定慧院"",""lat"":30.459422,""lon"":114.878872,""modern_place"":""黄冈市"",""province"":""湖北省""}",API年谱条目标注1080年任黄州团练副使期间在黄冈作此词。,legacy:eabba233faf8baf25dbf,古籍文献知识图谱开放API（据孔凡礼《三苏年谱》）,https://open.cnkgraph.com/api/Writing/352114,古籍文献知识图谱开放API（据孔凡礼《三苏年谱》）,https://open.cnkgraph.com/api/Writing/352114,B,public_web,历史审核记录迁移；仅保留短引与题录,0.95,0.807,legacy_review_migration_v1,,,approved,legacy_import,Migrated from verified_poem_contexts.csv,2026-07-14T02:12:34+00:00
55aa10ebaeeadc3bafe5030a063530b86fe7bd697d69ded4189d99572d07ea42,苏轼,定风波·莫听穿林打叶声,宋,composition_date,"{""precision"":""year"",""year_end"":1082,""year_start"":1082}",API年谱条目与词序共同标注1082年三月七日往沙湖途中遇雨而作。,legacy:fa11756340dbc3ba7465,古籍文献知识图谱开放API（据孔凡礼《三苏年谱》及作品序）,https://open.cnkgraph.com/api/Writing/352093,古籍文献知识图谱开放API（据孔凡礼《三苏年谱》及作品序）,https://open.cnkgraph.com/api/Writing/352093,A,public_web,历史审核记录迁移；仅保留短引与题录,0.95,0.902,legacy_review_migration_v1,,,approved,legacy_import,Migrated from verified_poem_contexts.csv,2026-07-14T02:12:34+00:00
e5781b4538b3a4f0d0bc7d94595836069d5e2c7ed3f121f9094917f6b772941d,苏轼,定风波·莫听穿林打叶声,宋,composition_place,"{""historical_place"":""黄州沙湖道中"",""lat"":30.459422,""lon"":114.878872,""modern_place"":""黄冈市"",""province"":""湖北省""}",API年谱条目与词序共同标注1082年三月七日往沙湖途中遇雨而作。,legacy:fa11756340dbc3ba7465,古籍文献知识图谱开放API（据孔凡礼《三苏年谱》及作品序）,https://open.cnkgraph.com/api/Writing/352093,古籍文献知识图谱开放API（据孔凡礼《三苏年谱》及作品序）,https://open.cnkgraph.com/api/Writing/352093,A,public_web,历史审核记录迁移；仅保留短引与题录,0.95,0.902,legacy_review_migration_v1,,,approved,legacy_import,Migrated from verified_poem_contexts.csv,2026-07-14T02:12:34+00:00
3a98307ed886bbf7798fc362c1c042d44c9f04d7b45ffe8aca086f4928ecef72,苏轼,赤壁赋,宋,composition_date,"{""precision"":""year"",""year_end"":1082,""year_start"":1082}",API年谱条目标注1082年七月十八日在黄冈泛舟赤壁并作前《赤壁赋》。,legacy:45027d3534a91c637300,古籍文献知识图谱开放API（据孔凡礼《三苏年谱》与《苏轼全集校注》）,https://open.cnkgraph.com/api/Writing/1185969,古籍文献知识图谱开放API（据孔凡礼《三苏年谱》与《苏轼全集校注》）,https://open.cnkgraph.com/api/Writing/1185969,B,public_web,历史审核记录迁移；仅保留短引与题录,0.95,0.807,legacy_review_migration_v1,,,approved,legacy_import,Migrated from verified_poem_contexts.csv,2026-07-14T02:12:34+00:00
944f5c0f6ab0da2d59fd83af4f148cabeba170483e3551d1ccee819aef624121,苏轼,赤壁赋,宋,composition_place,"{""historical_place"":""黄州赤壁"",""lat"":30.459422,""lon"":114.878872,""modern_place"":""黄冈市"",""province"":""湖北省""}",API年谱条目标注1082年七月十八日在黄冈泛舟赤壁并作前《赤壁赋》。,legacy:45027d3534a91c637300,古籍文献知识图谱开放API（据孔凡礼《三苏年谱》与《苏轼全集校注》）,https://open.cnkgraph.com/api/Writing/1185969,古籍文献知识图谱开放API（据孔凡礼《三苏年谱》与《苏轼全集校注》）,https://open.cnkgraph.com/api/Writing/1185969,B,public_web,历史审核记录迁移；仅保留短引与题录,0.95,0.807,legacy_review_migration_v1,,,approved,legacy_import,Migrated from verified_poem_contexts.csv,2026-07-14T02:12:34+00:00
0b1c5ac647f2924242740c61ebd3ff84f12c8c7d3a734cbae4395092eb690c41,苏轼,念奴娇·赤壁怀古,宋,composition_date,"{""precision"":""year"",""year_end"":1082,""year_start"":1082}",API年谱条目标注1082年七月在黄冈赤壁怀古作词。,legacy:e2742d1d03965dd552af,古籍文献知识图谱开放API（据孔凡礼《三苏年谱》与《苏轼全集校注》）,https://open.cnkgraph.com/api/Writing/352102,古籍文献知识图谱开放API（据孔凡礼《三苏年谱》与《苏轼全集校注》）,https://open.cnkgraph.com/api/Writing/352102,B,public_web,历史审核记录迁移；仅保留短引与题录,0.95,0.807,legacy_review_migration_v1,,,approved,legacy_import,Migrated from verified_poem_contexts.csv,2026-07-14T02:12:34+00:00
fded9c41d2919ab56082282789acbbb8e8a186c3ca8e8bd4d07c222f516a3c42,苏轼,念奴娇·赤壁怀古,宋,composition_place,"{""historical_place"":""黄州赤壁"",""lat"":30.459422,""lon"":114.878872,""modern_place"":""黄冈市"",""province"":""湖北省""}",API年谱条目标注1082年七月在黄冈赤壁怀古作词。,legacy:e2742d1d03965dd552af,古籍文献知识图谱开放API（据孔凡礼《三苏年谱》与《苏轼全集校注》）,https://open.cnkgraph.com/api/Writing/352102,古籍文献知识图谱开放API（据孔凡礼《三苏年谱》与《苏轼全集校注》）,https://open.cnkgraph.com/api/Writing/352102,B,public_web,历史审核记录迁移；仅保留短引与题录,0.95,0.807,legacy_review_migration_v1,,,approved,legacy_import,Migrated from verified_poem_contexts.csv,2026-07-14T02:12:34+00:00
52d789684b3509430aec7b58dbb40a9b9194fce829c03918a05e072c84917750,苏轼,浣溪沙·游蕲水清泉寺,宋,composition_date,"{""precision"":""year"",""year_end"":1082,""year_start"":1082}",API年谱条目标注1082年至蕲水与庞安时游清泉寺作词；坐标采用浠水县展示点。,legacy:f2a901552d44f444ee0f,古籍文献知识图谱开放API（据孔凡礼《三苏年谱》）,https://open.cnkgraph.com/api/Writing/352094,古籍文献知识图谱开放API（据孔凡礼《三苏年谱》）,https://open.cnkgraph.com/api/Writing/352094,B,public_web,历史审核记录迁移；仅保留短引与题录,0.95,0.807,legacy_review_migration_v1,,,approved,legacy_import,Migrated from verified_poem_contexts.csv,2026-07-14T02:12:34+00:00
6f8380ee9becfc0e5c8760e0ed4c8c90df373462e0bab2b8069d2effa3e3275a,苏轼,浣溪沙·游蕲水清泉寺,宋,composition_place,"{""historical_place"":""蕲水清泉寺"",""lat"":30.452,""lon"":115.265,""modern_place"":""黄冈市"",""province"":""湖北省""}",API年谱条目标注1082年至蕲水与庞安时游清泉寺作词；坐标采用浠水县展示点。,legacy:f2a901552d44f444ee0f,古籍文献知识图谱开放API（据孔凡礼《三苏年谱》）,https://open.cnkgraph.com/api/Writing/352094,古籍文献知识图谱开放API（据孔凡礼《三苏年谱》）,https://open.cnkgraph.com/api/Writing/352094,B,public_web,历史审核记录迁移；仅保留短引与题录,0.95,0.807,legacy_review_migration_v1,,,approved,legacy_import,Migrated from verified_poem_contexts.csv,2026-07-14T02:12:34+00:00
658b9b72357ea2bfb0a1bb2dfbbcd79e90f225cd6bcaac4887685fab70b9bef2,苏轼,临江仙·夜归临皋,宋,composition_date,"{""precision"":""year"",""year_end"":1082,""year_start"":1082}",API年谱条目标注1082年九月在黄冈夜归临皋作词。,legacy:49531e74b3151e26939b,古籍文献知识图谱开放API（据《苏轼全集校注》）,https://open.cnkgraph.com/api/Writing/352105,古籍文献知识图谱开放API（据《苏轼全集校注》）,https://open.cnkgraph.com/api/Writing/352105,B,public_web,历史审核记录迁移；仅保留短引与题录,0.95,0.807,legacy_review_migration_v1,,,approved,legacy_import,Migrated from verified_poem_contexts.csv,2026-07-14T02:12:34+00:00
37503c7b93dd2b29d3891474379960b8b96f4f91a78c20b4100216a2ed797c24,苏轼,临江仙·夜归临皋,宋,composition_place,"{""historical_place"":""黄州临皋亭"",""lat"":30.459422,""lon"":114.878872,""modern_place"":""黄冈市"",""province"":""湖北省""}",API年谱条目标注1082年九月在黄冈夜归临皋作词。,legacy:49531e74b3151e26939b,古籍文献知识图谱开放API（据《苏轼全集校注》）,https://open.cnkgraph.com/api/Writing/352105,古籍文献知识图谱开放API（据《苏轼全集校注》）,https://open.cnkgraph.com/api/Writing/352105,B,public_web,历史审核记录迁移；仅保留短引与题录,0.95,0.807,legacy_review_migration_v1,,,approved,legacy_import,Migrated from verified_poem_contexts.csv,2026-07-14T02:12:34+00:00
a354dbe77c24d7a579e7342f63d6d37227fb58f75a860592677dfcae1e541587,苏轼,题西林壁,宋,composition_date,"{""precision"":""year"",""year_end"":1084,""year_start"":1084}",API年谱条目标注1084年赴汝州途中往来庐山并题西林壁。,legacy:9f417d345224b701e60f,古籍文献知识图谱开放API（据孔凡礼《三苏年谱》）,https://open.cnkgraph.com/api/Writing/135392,古籍文献知识图谱开放API（据孔凡礼《三苏年谱》）,https://open.cnkgraph.com/api/Writing/135392,B,public_web,历史审核记录迁移；仅保留短引与题录,0.95,0.807,legacy_review_migration_v1,,,approved,legacy_import,Migrated from verified_poem_contexts.csv,2026-07-14T02:12:34+00:00
db0d30061bb12d3d0bab08aec28aa2c3476205c8fa613b1cb61ddf2b67347547,苏轼,题西林壁,宋,composition_place,"{""historical_place"":""庐山西林寺"",""lat"":29.711328,""lon"":116.007993,""modern_place"":""九江市"",""province"":""江西省""}",API年谱条目标注1084年赴汝州途中往来庐山并题西林壁。,legacy:9f417d345224b701e60f,古籍文献知识图谱开放API（据孔凡礼《三苏年谱》）,https://open.cnkgraph.com/api/Writing/135392,古籍文献知识图谱开放API（据孔凡礼《三苏年谱》）,https://open.cnkgraph.com/api/Writing/135392,B,public_web,历史审核记录迁移；仅保留短引与题录,0.95,0.807,legacy_review_migration_v1,,,approved,legacy_import,Migrated from verified_poem_contexts.csv,2026-07-14T02:12:34+00:00
f52ec1a0a8676f82751eb15fce55689f131649f729247021b967d2cf3b7801cc,陆游,钗头凤·红酥手,宋,composition_date,"{""precision"":""range"",""year_end"":1155,""year_start"":1151}",资料对1151或1155年及其间编年存在分歧，作地均指向沈园，故保留区间并列C级。,legacy:8cc80e36edb81d6e2183,古籍文献知识图谱开放API（据于北山《陆游年谱》及《放翁词校注》）,https://open.cnkgraph.com/api/Writing/152562,古籍文献知识图谱开放API（据于北山《陆游年谱》及《放翁词校注》）,https://open.cnkgraph.com/api/Writing/152562,C,public_web,历史审核记录迁移；仅保留短引与题录,0.95,0.617,legacy_review_migration_v1,,,approved,legacy_import,Migrated from verified_poem_contexts.csv,2026-07-14T02:12:34+00:00
4214954173ca83d817be662a621f7a87d1909c41e7c406086a444c3f5c4bff84,陆游,钗头凤·红酥手,宋,composition_place,"{""historical_place"":""越州沈园"",""lat"":29.996702,""lon"":120.596447,""modern_place"":""绍兴市"",""province"":""浙江省""}",资料对1151或1155年及其间编年存在分歧，作地均指向沈园，故保留区间并列C级。,legacy:8cc80e36edb81d6e2183,古籍文献知识图谱开放API（据于北山《陆游年谱》及《放翁词校注》）,https://open.cnkgraph.com/api/Writing/152562,古籍文献知识图谱开放API（据于北山《陆游年谱》及《放翁词校注》）,https://open.cnkgraph.com/api/Writing/152562,C,public_web,历史审核记录迁移；仅保留短引与题录,0.95,0.617,legacy_review_migration_v1,,,approved,legacy_import,Migrated from verified_poem_contexts.csv,2026-07-14T02:12:34+00:00
f20df0106eaae2dd6bcd927744d4caa32e2a688d0db58672a6ab7991608f270c,陆游,游山西村,宋,composition_date,"{""precision"":""year"",""year_end"":1167,""year_start"":1167}",API年谱条目标注1167年乡居故里时作诗；月份为研究者姑系，不用于本项目年度统计。,legacy:51faa62157dbba863c31,古籍文献知识图谱开放API（据钱仲联《剑南诗稿校注》）,https://open.cnkgraph.com/api/Writing/149430,古籍文献知识图谱开放API（据钱仲联《剑南诗稿校注》）,https://open.cnkgraph.com/api/Writing/149430,B,public_web,历史审核记录迁移；仅保留短引与题录,0.95,0.807,legacy_review_migration_v1,,,approved,legacy_import,Migrated from verified_poem_contexts.csv,2026-07-14T02:12:34+00:00
5af583bef9b291ceaf7a3757367b0e5024114b24f7cc3b1d7895790c5958a285,陆游,游山西村,宋,composition_place,"{""historical_place"":""山阴山西村"",""lat"":29.9952,""lon"":120.588427,""modern_place"":""绍兴市"",""province"":""浙江省""}",API年谱条目标注1167年乡居故里时作诗；月份为研究者姑系，不用于本项目年度统计。,legacy:51faa62157dbba863c31,古籍文献知识图谱开放API（据钱仲联《剑南诗稿校注》）,https://open.cnkgraph.com/api/Writing/149430,古籍文献知识图谱开放API（据钱仲联《剑南诗稿校注》）,https://open.cnkgraph.com/api/Writing/149430,B,public_web,历史审核记录迁移；仅保留短引与题录,0.95,0.807,legacy_review_migration_v1,,,approved,legacy_import,Migrated from verified_poem_contexts.csv,2026-07-14T02:12:34+00:00
05254067eb874e84e1836c539bba0f79e45cc0ad868517ac736678c70d95e743,陆游,剑门道中遇微雨,宋,composition_date,"{""precision"":""year"",""year_end"":1172,""year_start"":1172}",API年谱条目标注1172年十一月自南郑赴成都途中经剑门作诗。,legacy:07883e821f808322fb54,古籍文献知识图谱开放API（据钱仲联《剑南诗稿校注》）,https://open.cnkgraph.com/api/Writing/144403,古籍文献知识图谱开放API（据钱仲联《剑南诗稿校注》）,https://open.cnkgraph.com/api/Writing/144403,B,public_web,历史审核记录迁移；仅保留短引与题录,0.95,0.807,legacy_review_migration_v1,,,approved,legacy_import,Migrated from verified_poem_contexts.csv,2026-07-14T02:12:34+00:00
b6db99a79dcb0f932e960a65dade669af394606a2c9e79f69ffdff4d79cad255,陆游,剑门道中遇微雨,宋,composition_place,"{""historical_place"":""剑门"",""lat"":32.294266,""lon"":105.531838,""modern_place"":""广元市剑阁县"",""province"":""四川省""}",API年谱条目标注1172年十一月自南郑赴成都途中经剑门作诗。,legacy:07883e821f808322fb54,古籍文献知识图谱开放API（据钱仲联《剑南诗稿校注》）,https://open.cnkgraph.com/api/Writing/144403,古籍文献知识图谱开放API（据钱仲联《剑南诗稿校注》）,https://open.cnkgraph.com/api/Writing/144403,B,public_web,历史审核记录迁移；仅保留短引与题录,0.95,0.807,legacy_review_migration_v1,,,approved,legacy_import,Migrated from verified_poem_contexts.csv,2026-07-14T02:12:34+00:00
4965b5510e5289d58691555cbf40756c38ec2310f0e1914123ef11a45a25945d,陆游,金错刀行,宋,composition_date,"{""precision"":""year"",""year_end"":1173,""year_start"":1173}",API年谱条目标注1173年十月在嘉州任上作诗。,legacy:105b24d6e19712711a8c,古籍文献知识图谱开放API（据钱仲联《剑南诗稿校注》）,https://open.cnkgraph.com/api/Writing/151228,古籍文献知识图谱开放API（据钱仲联《剑南诗稿校注》）,https://open.cnkgraph.com/api/Writing/151228,B,public_web,历史审核记录迁移；仅保留短引与题录,0.95,0.807,legacy_review_migration_v1,,,approved,legacy_import,Migrated from verified_poem_contexts.csv,2026-07-14T02:12:34+00:00
65ce5a3a0cee9da033125535a8f7f3ce46c545943197e5c6b52bcd6201efd793,陆游,金错刀行,宋,composition_place,"{""historical_place"":""嘉州"",""lat"":29.561307,""lon"":103.767758,""modern_place"":""乐山市"",""province"":""四川省""}",API年谱条目标注1173年十月在嘉州任上作诗。,legacy:105b24d6e19712711a8c,古籍文献知识图谱开放API（据钱仲联《剑南诗稿校注》）,https://open.cnkgraph.com/api/Writing/151228,古籍文献知识图谱开放API（据钱仲联《剑南诗稿校注》）,https://open.cnkgraph.com/api/Writing/151228,B,public_web,历史审核记录迁移；仅保留短引与题录,0.95,0.807,legacy_review_migration_v1,,,approved,legacy_import,Migrated from verified_poem_contexts.csv,2026-07-14T02:12:34+00:00
96f2be1d974abb0325a5ef05dcaea8f007e52eac41bdaa999a5efe4fc45e9c00,陆游,关山月,宋,composition_date,"{""precision"":""year"",""year_end"":1177,""year_start"":1177}",API年谱条目标注1177年一月免官后居成都时作诗。,legacy:8c5713f1d90b945e8eb8,古籍文献知识图谱开放API（据钱仲联《剑南诗稿校注》）,https://open.cnkgraph.com/api/Writing/150574,古籍文献知识图谱开放API（据钱仲联《剑南诗稿校注》）,https://open.cnkgraph.com/api/Writing/150574,B,public_web,历史审核记录迁移；仅保留短引与题录,0.95,0.807,legacy_review_migration_v1,,,approved,legacy_import,Migrated from verified_poem_contexts.csv,2026-07-14T02:12:34+00:00
e56ceb018aad7e19060bf350cb1ffc6a69c4fe42f565aaa18c3af65edc06279d,陆游,关山月,宋,composition_place,"{""historical_place"":""成都"",""lat"":30.680959,""lon"":104.069363,""modern_place"":""成都市"",""province"":""四川省""}",API年谱条目标注1177年一月免官后居成都时作诗。,legacy:8c5713f1d90b945e8eb8,古籍文献知识图谱开放API（据钱仲联《剑南诗稿校注》）,https://open.cnkgraph.com/api/Writing/150574,古籍文献知识图谱开放API（据钱仲联《剑南诗稿校注》）,https://open.cnkgraph.com/api/Writing/150574,B,public_web,历史审核记录迁移；仅保留短引与题录,0.95,0.807,legacy_review_migration_v1,,,approved,legacy_import,Migrated from verified_poem_contexts.csv,2026-07-14T02:12:34+00:00
803cf7dc601752e35fc2dbac7fa01eba5a3c6ac9a70d41598216a9a888a3c8f8,陆游,临安春雨初霁,宋,composition_date,"{""precision"":""year"",""year_end"":1186,""year_start"":1186}",API年谱条目标注1186年赴严州任前在临安作诗。,legacy:4b8766cd15e44895c85f,古籍文献知识图谱开放API（据钱仲联《剑南诗稿校注》）,https://open.cnkgraph.com/api/Writing/147962,古籍文献知识图谱开放API（据钱仲联《剑南诗稿校注》）,https://open.cnkgraph.com/api/Writing/147962,B,public_web,历史审核记录迁移；仅保留短引与题录,0.95,0.807,legacy_review_migration_v1,,,approved,legacy_import,Migrated from verified_poem_contexts.csv,2026-07-14T02:12:34+00:00
7aaa0fac41280744e7caf6a77fbe542c5efdd7e77a4ca2efdf0fd29ac26e90b8,陆游,临安春雨初霁,宋,composition_place,"{""historical_place"":""临安"",""lat"":30.265924,""lon"":120.136699,""modern_place"":""杭州市"",""province"":""浙江省""}",API年谱条目标注1186年赴严州任前在临安作诗。,legacy:4b8766cd15e44895c85f,古籍文献知识图谱开放API（据钱仲联《剑南诗稿校注》）,https://open.cnkgraph.com/api/Writing/147962,古籍文献知识图谱开放API（据钱仲联《剑南诗稿校注》）,https://open.cnkgraph.com/api/Writing/147962,B,public_web,历史审核记录迁移；仅保留短引与题录,0.95,0.807,legacy_review_migration_v1,,,approved,legacy_import,Migrated from verified_poem_contexts.csv,2026-07-14T02:12:34+00:00
befa61cd54ea31f575d43a74d68a28ce72750959458411847f672b37fa50a041,陆游,书愤,宋,composition_date,"{""precision"":""year"",""year_end"":1186,""year_start"":1186}",当前语料所收为早岁那知世事艰篇；API年谱条目标注1186年三月在山阴作。,legacy:c8550772d4426179467f,古籍文献知识图谱开放API（据于北山《陆游年谱》与《剑南诗稿校注》）,https://open.cnkgraph.com/api/Writing/145900,古籍文献知识图谱开放API（据于北山《陆游年谱》与《剑南诗稿校注》）,https://open.cnkgraph.com/api/Writing/145900,B,public_web,历史审核记录迁移；仅保留短引与题录,0.95,0.807,legacy_review_migration_v1,,,approved,legacy_import,Migrated from verified_poem_contexts.csv,2026-07-14T02:12:34+00:00
a20c8b1b25a5200f84c990ff3eb79b74cbe6872d44fab1e136d96a0fbfc7b4c1,陆游,书愤,宋,composition_place,"{""historical_place"":""山阴"",""lat"":29.9952,""lon"":120.588427,""modern_place"":""绍兴市"",""province"":""浙江省""}",当前语料所收为早岁那知世事艰篇；API年谱条目标注1186年三月在山阴作。,legacy:c8550772d4426179467f,古籍文献知识图谱开放API（据于北山《陆游年谱》与《剑南诗稿校注》）,https://open.cnkgraph.com/api/Writing/145900,古籍文献知识图谱开放API（据于北山《陆游年谱》与《剑南诗稿校注》）,https://open.cnkgraph.com/api/Writing/145900,B,public_web,历史审核记录迁移；仅保留短引与题录,0.95,0.807,legacy_review_migration_v1,,,approved,legacy_import,Migrated from verified_poem_contexts.csv,2026-07-14T02:12:34+00:00
20a096a4b2cacda7ccb774c5a2f4d0106b50d2c7875bec5147f8975e8ebd3773,陆游,十一月四日风雨大作二首,宋,composition_date,"{""precision"":""year"",""year_end"":1192,""year_start"":1192}",API年谱条目标注1192年十一月四日在山阴作二首，当前语料按组诗标题收录。,legacy:eb4a5036c026c8d1895c,古籍文献知识图谱开放API（据于北山《陆游年谱》与《剑南诗稿校注》）,https://open.cnkgraph.com/api/Writing/143330,古籍文献知识图谱开放API（据于北山《陆游年谱》与《剑南诗稿校注》）,https://open.cnkgraph.com/api/Writing/143330,B,public_web,历史审核记录迁移；仅保留短引与题录,0.95,0.807,legacy_review_migration_v1,,,approved,legacy_import,Migrated from verified_poem_contexts.csv,2026-07-14T02:12:34+00:00
015ab744c570c6eab72297d8efcc32095732550c39342ee3c5d32bf78b55b765,陆游,十一月四日风雨大作二首,宋,composition_place,"{""historical_place"":""山阴"",""lat"":29.9952,""lon"":120.588427,""modern_place"":""绍兴市"",""province"":""浙江省""}",API年谱条目标注1192年十一月四日在山阴作二首，当前语料按组诗标题收录。,legacy:eb4a5036c026c8d1895c,古籍文献知识图谱开放API（据于北山《陆游年谱》与《剑南诗稿校注》）,https://open.cnkgraph.com/api/Writing/143330,古籍文献知识图谱开放API（据于北山《陆游年谱》与《剑南诗稿校注》）,https://open.cnkgraph.com/api/Writing/143330,B,public_web,历史审核记录迁移；仅保留短引与题录,0.95,0.807,legacy_review_migration_v1,,,approved,legacy_import,Migrated from verified_poem_contexts.csv,2026-07-14T02:12:34+00:00
4861f97aefb144cc6413773541e9e09c9d9edef1e566458fbbd3b76eef2bd5ec,陆游,示儿,宋,composition_date,"{""precision"":""year"",""year_end"":1209,""year_start"":1209}",当前语料所收为死去元知万事空篇；API年谱条目标注1209年十二月二十九日临终作。,legacy:745a4713f8ee2096c709,古籍文献知识图谱开放API（据于北山《陆游年谱》与《剑南诗稿校注》）,https://open.cnkgraph.com/api/Writing/143682,古籍文献知识图谱开放API（据于北山《陆游年谱》与《剑南诗稿校注》）,https://open.cnkgraph.com/api/Writing/143682,B,public_web,历史审核记录迁移；仅保留短引与题录,0.95,0.807,legacy_review_migration_v1,,,approved,legacy_import,Migrated from verified_poem_contexts.csv,2026-07-14T02:12:34+00:00
